id;question;q1;r1;q2;r2;q3;r3;q4;r4
5052;Em algumas cidades você pode alugar um carro por 268,00 ao dia mais um adicional de 17,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 38 km.;914,00;TRUE;663,00;FALSE;673,00;FALSE;924,00;FALSE
5053;Em algumas cidades você pode alugar um carro por 170,00 ao dia mais um adicional de 22,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 80 km.;1792,00;FALSE;1930,00;TRUE;1782,00;FALSE;1940,00;FALSE
5054;Em algumas cidades você pode alugar um carro por 186,00 ao dia mais um adicional de 29,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 61 km.;1798,00;FALSE;1808,00;FALSE;1965,00;FALSE;1955,00;TRUE
5055;Em algumas cidades você pode alugar um carro por 110,00 ao dia mais um adicional de 27,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 85 km.;2415,00;FALSE;2322,00;FALSE;2332,00;FALSE;2405,00;TRUE
5056;Em algumas cidades você pode alugar um carro por 198,00 ao dia mais um adicional de 17,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 92 km.;1762,00;TRUE;1581,00;FALSE;1591,00;FALSE;1772,00;FALSE
5057;Em algumas cidades você pode alugar um carro por 270,00 ao dia mais um adicional de 25,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 37 km.;1195,00;TRUE;1205,00;FALSE;950,00;FALSE;960,00;FALSE
5058;Em algumas cidades você pode alugar um carro por 108,00 ao dia mais um adicional de 17,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 97 km.;1666,00;FALSE;1767,00;FALSE;1757,00;TRUE;1676,00;FALSE
5059;Em algumas cidades você pode alugar um carro por 192,00 ao dia mais um adicional de 13,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 56 km.;920,00;TRUE;930,00;FALSE;751,00;FALSE;741,00;FALSE
5060;Em algumas cidades você pode alugar um carro por 231,00 ao dia mais um adicional de 27,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 80 km.;2197,00;FALSE;2391,00;TRUE;2187,00;FALSE;2401,00;FALSE
5061;Em algumas cidades você pode alugar um carro por 117,00 ao dia mais um adicional de 21,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 85 km.;1816,00;FALSE;1902,00;TRUE;1912,00;FALSE;1806,00;FALSE
5062;Em algumas cidades você pode alugar um carro por 287,00 ao dia mais um adicional de 30,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 52 km.;1590,00;FALSE;1600,00;FALSE;1847,00;TRUE;1857,00;FALSE
5063;Em algumas cidades você pode alugar um carro por 296,00 ao dia mais um adicional de 29,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 33 km.;1263,00;FALSE;996,00;FALSE;1253,00;TRUE;986,00;FALSE
5064;Em algumas cidades você pode alugar um carro por 292,00 ao dia mais um adicional de 20,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 63 km.;1280,00;FALSE;1552,00;TRUE;1562,00;FALSE;1290,00;FALSE
5065;Em algumas cidades você pode alugar um carro por 216,00 ao dia mais um adicional de 20,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 52 km.;1070,00;FALSE;1256,00;TRUE;1060,00;FALSE;1266,00;FALSE
5066;Em algumas cidades você pode alugar um carro por 184,00 ao dia mais um adicional de 12,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 36 km.;444,00;FALSE;626,00;FALSE;454,00;FALSE;616,00;TRUE
5067;Em algumas cidades você pode alugar um carro por 224,00 ao dia mais um adicional de 13,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 91 km.;1206,00;FALSE;1196,00;FALSE;1407,00;TRUE;1417,00;FALSE
5068;Em algumas cidades você pode alugar um carro por 178,00 ao dia mais um adicional de 24,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 90 km.;2184,00;FALSE;2194,00;FALSE;2348,00;FALSE;2338,00;TRUE
5069;Em algumas cidades você pode alugar um carro por 198,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 37 km.;568,00;TRUE;578,00;FALSE;380,00;FALSE;390,00;FALSE
5070;Em algumas cidades você pode alugar um carro por 167,00 ao dia mais um adicional de 11,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 40 km.;461,00;FALSE;451,00;FALSE;617,00;FALSE;607,00;TRUE
5071;Em algumas cidades você pode alugar um carro por 203,00 ao dia mais um adicional de 30,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 44 km.;1350,00;FALSE;1360,00;FALSE;1523,00;TRUE;1533,00;FALSE
5072;Em algumas cidades você pode alugar um carro por 213,00 ao dia mais um adicional de 30,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 78 km.;2563,00;FALSE;2370,00;FALSE;2553,00;TRUE;2380,00;FALSE
5073;Em algumas cidades você pode alugar um carro por 300,00 ao dia mais um adicional de 26,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 85 km.;2520,00;FALSE;2246,00;FALSE;2510,00;TRUE;2236,00;FALSE
5074;Em algumas cidades você pode alugar um carro por 139,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 97 km.;1119,00;FALSE;990,00;FALSE;980,00;FALSE;1109,00;TRUE
5075;Em algumas cidades você pode alugar um carro por 271,00 ao dia mais um adicional de 19,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 46 km.;1155,00;FALSE;893,00;FALSE;903,00;FALSE;1145,00;TRUE
5076;Em algumas cidades você pode alugar um carro por 143,00 ao dia mais um adicional de 28,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 84 km.;2495,00;TRUE;2380,00;FALSE;2505,00;FALSE;2390,00;FALSE
5077;Em algumas cidades você pode alugar um carro por 140,00 ao dia mais um adicional de 14,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 59 km.;850,00;FALSE;966,00;TRUE;840,00;FALSE;976,00;FALSE
5078;Em algumas cidades você pode alugar um carro por 219,00 ao dia mais um adicional de 28,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 72 km.;2054,00;FALSE;2044,00;FALSE;2235,00;TRUE;2245,00;FALSE
5079;Em algumas cidades você pode alugar um carro por 201,00 ao dia mais um adicional de 20,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 42 km.;860,00;FALSE;870,00;FALSE;1051,00;FALSE;1041,00;TRUE
5080;Em algumas cidades você pode alugar um carro por 120,00 ao dia mais um adicional de 28,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 35 km.;1100,00;TRUE;1018,00;FALSE;1008,00;FALSE;1110,00;FALSE
5081;Em algumas cidades você pode alugar um carro por 129,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 82 km.;830,00;FALSE;949,00;TRUE;959,00;FALSE;840,00;FALSE
5082;Em algumas cidades você pode alugar um carro por 228,00 ao dia mais um adicional de 27,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 99 km.;2911,00;FALSE;2901,00;TRUE;2700,00;FALSE;2710,00;FALSE
5083;Em algumas cidades você pode alugar um carro por 118,00 ao dia mais um adicional de 29,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 63 km.;1856,00;FALSE;1945,00;TRUE;1866,00;FALSE;1955,00;FALSE
5084;Em algumas cidades você pode alugar um carro por 161,00 ao dia mais um adicional de 19,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 62 km.;1197,00;FALSE;1207,00;FALSE;1339,00;TRUE;1349,00;FALSE
5085;Em algumas cidades você pode alugar um carro por 194,00 ao dia mais um adicional de 14,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 30 km.;624,00;FALSE;434,00;FALSE;444,00;FALSE;614,00;TRUE
5086;Em algumas cidades você pode alugar um carro por 101,00 ao dia mais um adicional de 25,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 99 km.;2576,00;TRUE;2500,00;FALSE;2510,00;FALSE;2586,00;FALSE
5087;Em algumas cidades você pode alugar um carro por 145,00 ao dia mais um adicional de 29,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 93 km.;2736,00;FALSE;2852,00;FALSE;2726,00;FALSE;2842,00;TRUE
5088;Em algumas cidades você pode alugar um carro por 178,00 ao dia mais um adicional de 18,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 69 km.;1420,00;TRUE;1260,00;FALSE;1270,00;FALSE;1430,00;FALSE
5089;Em algumas cidades você pode alugar um carro por 266,00 ao dia mais um adicional de 13,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 35 km.;478,00;FALSE;468,00;FALSE;721,00;TRUE;731,00;FALSE
5090;Em algumas cidades você pode alugar um carro por 212,00 ao dia mais um adicional de 28,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 56 km.;1790,00;FALSE;1780,00;TRUE;1596,00;FALSE;1606,00;FALSE
5091;Em algumas cidades você pode alugar um carro por 215,00 ao dia mais um adicional de 13,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 100 km.;1525,00;FALSE;1313,00;FALSE;1323,00;FALSE;1515,00;TRUE
5092;Em algumas cidades você pode alugar um carro por 265,00 ao dia mais um adicional de 18,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 66 km.;1216,00;FALSE;1206,00;FALSE;1463,00;FALSE;1453,00;TRUE
5093;Em algumas cidades você pode alugar um carro por 138,00 ao dia mais um adicional de 23,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 94 km.;2185,00;FALSE;2195,00;FALSE;2310,00;FALSE;2300,00;TRUE
5094;Em algumas cidades você pode alugar um carro por 259,00 ao dia mais um adicional de 17,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 80 km.;1619,00;TRUE;1629,00;FALSE;1387,00;FALSE;1377,00;FALSE
5095;Em algumas cidades você pode alugar um carro por 144,00 ao dia mais um adicional de 24,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 39 km.;1090,00;FALSE;970,00;FALSE;960,00;FALSE;1080,00;TRUE
5096;Em algumas cidades você pode alugar um carro por 164,00 ao dia mais um adicional de 21,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 39 km.;840,00;FALSE;983,00;TRUE;993,00;FALSE;850,00;FALSE
5097;Em algumas cidades você pode alugar um carro por 211,00 ao dia mais um adicional de 30,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 64 km.;1950,00;FALSE;2141,00;FALSE;1960,00;FALSE;2131,00;TRUE
5098;Em algumas cidades você pode alugar um carro por 179,00 ao dia mais um adicional de 14,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 53 km.;756,00;FALSE;921,00;TRUE;766,00;FALSE;931,00;FALSE
5099;Em algumas cidades você pode alugar um carro por 274,00 ao dia mais um adicional de 25,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 73 km.;2109,00;FALSE;2099,00;TRUE;1850,00;FALSE;1860,00;FALSE
5100;Em algumas cidades você pode alugar um carro por 241,00 ao dia mais um adicional de 28,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 41 km.;1186,00;FALSE;1389,00;TRUE;1399,00;FALSE;1176,00;FALSE
5101;Em algumas cidades você pode alugar um carro por 159,00 ao dia mais um adicional de 21,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 38 km.;819,00;FALSE;957,00;TRUE;967,00;FALSE;829,00;FALSE
5102;Em algumas cidades você pode alugar um carro por 229,00 ao dia mais um adicional de 30,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 70 km.;2130,00;FALSE;2140,00;FALSE;2329,00;TRUE;2339,00;FALSE
5103;Em algumas cidades você pode alugar um carro por 194,00 ao dia mais um adicional de 22,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 89 km.;2162,00;FALSE;1990,00;FALSE;2152,00;TRUE;1980,00;FALSE
5104;Em algumas cidades você pode alugar um carro por 105,00 ao dia mais um adicional de 15,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 56 km.;865,00;FALSE;855,00;FALSE;945,00;TRUE;955,00;FALSE
5105;Em algumas cidades você pode alugar um carro por 204,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 96 km.;970,00;FALSE;980,00;FALSE;1174,00;FALSE;1164,00;TRUE
5106;Em algumas cidades você pode alugar um carro por 130,00 ao dia mais um adicional de 23,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 38 km.;1014,00;FALSE;897,00;FALSE;1004,00;TRUE;907,00;FALSE
5107;Em algumas cidades você pode alugar um carro por 150,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 48 km.;630,00;TRUE;500,00;FALSE;490,00;FALSE;640,00;FALSE
5108;Em algumas cidades você pode alugar um carro por 219,00 ao dia mais um adicional de 16,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 30 km.;709,00;FALSE;496,00;FALSE;506,00;FALSE;699,00;TRUE
5109;Em algumas cidades você pode alugar um carro por 288,00 ao dia mais um adicional de 10,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 53 km.;540,00;FALSE;818,00;TRUE;828,00;FALSE;550,00;FALSE
5110;Em algumas cidades você pode alugar um carro por 238,00 ao dia mais um adicional de 18,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 69 km.;1480,00;TRUE;1260,00;FALSE;1490,00;FALSE;1270,00;FALSE
5111;Em algumas cidades você pode alugar um carro por 271,00 ao dia mais um adicional de 19,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 73 km.;1406,00;FALSE;1668,00;FALSE;1658,00;TRUE;1416,00;FALSE
5112;Em algumas cidades você pode alugar um carro por 123,00 ao dia mais um adicional de 13,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 92 km.;1329,00;FALSE;1319,00;TRUE;1219,00;FALSE;1209,00;FALSE
5113;Em algumas cidades você pode alugar um carro por 295,00 ao dia mais um adicional de 24,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 88 km.;2407,00;TRUE;2136,00;FALSE;2417,00;FALSE;2146,00;FALSE
5114;Em algumas cidades você pode alugar um carro por 232,00 ao dia mais um adicional de 27,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 42 km.;1161,00;FALSE;1366,00;TRUE;1171,00;FALSE;1376,00;FALSE
5115;Em algumas cidades você pode alugar um carro por 124,00 ao dia mais um adicional de 14,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 97 km.;1382,00;FALSE;1372,00;FALSE;1482,00;TRUE;1492,00;FALSE
5116;Em algumas cidades você pode alugar um carro por 252,00 ao dia mais um adicional de 17,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 57 km.;1221,00;TRUE;996,00;FALSE;1231,00;FALSE;986,00;FALSE
5117;Em algumas cidades você pode alugar um carro por 101,00 ao dia mais um adicional de 12,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 35 km.;531,00;FALSE;432,00;FALSE;521,00;TRUE;442,00;FALSE
5118;Em algumas cidades você pode alugar um carro por 175,00 ao dia mais um adicional de 21,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 79 km.;1690,00;FALSE;1680,00;FALSE;1844,00;FALSE;1834,00;TRUE
5119;Em algumas cidades você pode alugar um carro por 221,00 ao dia mais um adicional de 12,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 80 km.;972,00;FALSE;982,00;FALSE;1191,00;FALSE;1181,00;TRUE
5120;Em algumas cidades você pode alugar um carro por 212,00 ao dia mais um adicional de 20,00 por quilômetro rodado. Qual o valor do preço a pagar se alugar por um dia e dirgi-lo por 72 km.;1460,00;FALSE;1470,00;FALSE;1652,00;TRUE;1662,00;FALSE
